SequenceId,Date,Timestamp,Ticker,Price
51,20160128,12:00:02 AM,AAL,38.53
52,20160128,12:00:02 AM,AAL,38.53
53,20160128,12:00:02 AM,AAL,38.53
54,20160128,12:00:02 AM,AAL,38.53
55,20160128,12:00:02 AM,AAL,38.39
56,20160128,12:00:02 AM,AAL,38.39
57,20160128,12:00:02 AM,AAL,38.39
58,20160128,12:00:02 AM,AAL,38.39
59,20160128,12:00:02 AM,AAL,38.38
60,20160128,12:00:02 AM,AAL,38.38
61,20160128,12:00:02 AM,AAL,38.38
62,20160128,12:00:02 AM,AAL,38.38
63,20160128,12:00:02 AM,AAL,38.5
64,20160128,12:00:02 AM,AAL,38.5
65,20160128,12:00:02 AM,AAL,38.5
66,20160128,12:00:02 AM,AAL,38.5
67,20160128,12:00:02 AM,AAL,38.5
68,20160128,12:00:02 AM,AAL,38.1
69,20160128,12:00:03 AM,AAL,38.51
70,20160128,12:00:04 AM,AAL,38.5
71,20160128,12:00:05 AM,AAL,38.4
72,20160128,12:00:05 AM,AAL,38.4
73,20160128,12:00:05 AM,AAL,38.4
74,20160128,12:00:05 AM,AAL,38.4
75,20160128,12:00:05 AM,AAL,37.86
76,20160128,12:00:05 AM,AAL,37.86
77,20160128,12:00:05 AM,AAL,37.86
78,20160128,12:00:05 AM,AAL,37.86
79,20160128,12:00:05 AM,AAL,37.86
80,20160128,12:00:05 AM,AAL,37.86
81,20160128,12:00:05 AM,AAL,37.86
82,20160128,12:00:05 AM,AAL,37.86
83,20160128,12:00:05 AM,AAL,37.86
84,20160128,12:00:05 AM,AAL,37.86
85,20160128,12:00:05 AM,AAL,37.87
86,20160128,12:00:06 AM,AAL,38.51
87,20160128,12:00:06 AM,AAL,38.51
88,20160128,12:00:06 AM,AAL,38.41
89,20160128,12:00:06 AM,AAL,38.41
90,20160128,12:00:06 AM,AAL,38.41
91,20160128,12:00:06 AM,AAL,37.96
92,20160128,12:00:06 AM,AAL,38.1
93,20160128,12:00:06 AM,AAL,38.09
94,20160128,12:00:06 AM,AAL,38.1
95,20160128,12:00:07 AM,AAL,38.52
96,20160128,12:00:07 AM,AAL,38.52
97,20160128,12:00:07 AM,AAL,38.42
98,20160128,12:00:07 AM,AAL,38.42
99,20160128,12:00:07 AM,AAL,37.85
100,20160128,12:00:07 AM,AAL,37.96
101,20160128,12:00:07 AM,AAL,37.96
102,20160128,12:00:07 AM,AAL,37.96
103,20160128,12:00:07 AM,AAL,38.14
104,20160128,12:00:08 AM,AAL,37.86
105,20160128,12:00:08 AM,AAL,38.49
106,20160128,12:00:08 AM,AAL,37.96
107,20160128,12:00:08 AM,AAL,37.96
108,20160128,12:00:08 AM,AAL,37.96
109,20160128,12:00:08 AM,AAL,37.96
110,20160128,12:00:08 AM,AAL,37.97
111,20160128,12:00:08 AM,AAL,37.97
112,20160128,12:00:08 AM,AAL,37.97
113,20160128,12:00:08 AM,AAL,37.97
114,20160128,12:00:08 AM,AAL,37.97
115,20160128,12:00:08 AM,AAL,37.97
116,20160128,12:00:08 AM,AAL,37.97
117,20160128,12:00:08 AM,AAL,37.97
118,20160128,12:00:08 AM,AAL,37.97
119,20160128,12:00:08 AM,AAL,37.97
120,20160128,12:00:08 AM,AAL,37.97
121,20160128,12:00:08 AM,AAL,37.97
122,20160128,12:00:08 AM,AAL,37.97
123,20160128,12:00:08 AM,AAL,37.97
124,20160128,12:00:08 AM,AAL,37.97
125,20160128,12:00:08 AM,AAL,37.97
126,20160128,12:00:08 AM,AAL,37.97
127,20160128,12:00:08 AM,AAL,37.97
128,20160128,12:00:08 AM,AAL,37.98
129,20160128,12:00:08 AM,AAL,37.98
130,20160128,12:00:08 AM,AAL,38.1
131,20160128,12:00:08 AM,AAL,38.14
132,20160128,12:00:08 AM,AAL,38.14
133,20160128,12:00:08 AM,AAL,38.14
134,20160128,12:00:09 AM,AAL,37.86
135,20160128,12:00:09 AM,AAL,37.97
136,20160128,12:00:09 AM,AAL,37.97
137,20160128,12:00:09 AM,AAL,37.98
138,20160128,12:00:09 AM,AAL,37.98
139,20160128,12:00:09 AM,AAL,37.98
140,20160128,12:00:09 AM,AAL,37.98
141,20160128,12:00:09 AM,AAL,37.98
142,20160128,12:00:09 AM,AAL,37.98
143,20160128,12:00:10 AM,AAL,37.86
144,20160128,12:00:10 AM,AAL,37.86
145,20160128,12:00:10 AM,AAL,38.1
146,20160128,12:00:10 AM,AAL,38.1
147,20160128,12:00:10 AM,AAL,38.1
148,20160128,12:00:10 AM,AAL,38.1
149,20160128,12:00:11 AM,AAL,38.41
150,20160128,12:00:11 AM,AAL,38.41
151,20160128,12:00:11 AM,AAL,38.41
152,20160128,12:00:11 AM,AAL,38.41
153,20160128,12:00:11 AM,AAL,38.41
154,20160128,12:00:11 AM,AAL,38.41
155,20160128,12:00:11 AM,AAL,38.41
156,20160128,12:00:11 AM,AAL,38.41
157,20160128,12:00:11 AM,AAL,38.41
158,20160128,12:00:11 AM,AAL,38.5
159,20160128,12:00:11 AM,AAL,38.5
160,20160128,12:00:11 AM,AAL,38.5
161,20160128,12:00:12 AM,AAL,38.52
162,20160128,12:00:12 AM,AAL,38.51
163,20160128,12:00:12 AM,AAL,38.51
164,20160128,12:00:12 AM,AAL,38.5
165,20160128,12:00:12 AM,AAL,38.5
166,20160128,12:00:12 AM,AAL,38.5
167,20160128,12:00:12 AM,AAL,38.5
168,20160128,12:00:12 AM,AAL,38.5
169,20160128,12:00:12 AM,AAL,38.5
170,20160128,12:00:12 AM,AAL,38.5
171,20160128,12:00:12 AM,AAL,38.5
172,20160128,12:00:12 AM,AAL,38.5
173,20160128,12:00:12 AM,AAL,37.99
174,20160128,12:00:12 AM,AAL,37.99
175,20160128,12:00:12 AM,AAL,37.99
176,20160128,12:00:12 AM,AAL,37.99
177,20160128,12:00:12 AM,AAL,37.99
178,20160128,12:00:12 AM,AAL,37.99
179,20160128,12:00:12 AM,AAL,37.99
180,20160128,12:00:12 AM,AAL,37.99
181,20160128,12:00:12 AM,AAL,37.99
182,20160128,12:00:12 AM,AAL,38.09
183,20160128,12:00:12 AM,AAL,38.09
184,20160128,12:00:12 AM,AAL,38.09
185,20160128,12:00:12 AM,AAL,38.09
186,20160128,12:00:12 AM,AAL,38.09
187,20160128,12:00:12 AM,AAL,38.09
188,20160128,12:00:13 AM,AAL,37.86
189,20160128,12:00:13 AM,AAL,37.86
190,20160128,12:00:13 AM,AAL,37.86
191,20160128,12:00:13 AM,AAL,38
192,20160128,12:00:13 AM,AAL,38
193,20160128,12:00:13 AM,AAL,38
194,20160128,12:00:13 AM,AAL,38
195,20160128,12:00:13 AM,AAL,38.08
196,20160128,12:00:13 AM,AAL,38.08
197,20160128,12:00:13 AM,AAL,38.08
198,20160128,12:00:13 AM,AAL,38.08
199,20160128,12:00:14 AM,AAL,38.08
200,20160128,12:00:14 AM,AAL,38.08
201,20160128,12:00:14 AM,AAL,38.08
202,20160128,12:00:14 AM,AAL,38.08
203,20160128,12:00:14 AM,AAL,38.08
204,20160128,12:00:14 AM,AAL,38.08
205,20160128,12:00:14 AM,AAL,38.08
206,20160128,12:00:14 AM,AAL,38.08
207,20160128,12:00:14 AM,AAL,38.08
208,20160128,12:00:14 AM,AAL,38.08
209,20160128,12:00:14 AM,AAL,38.09
210,20160128,12:00:14 AM,AAL,38.09
211,20160128,12:00:14 AM,AAL,38.08
212,20160128,12:00:14 AM,AAL,38.08
213,20160128,12:00:15 AM,AAL,38.5
214,20160128,12:00:15 AM,AAL,38.5
215,20160128,12:00:15 AM,AAL,38.5
216,20160128,12:00:15 AM,AAL,38.5
217,20160128,12:00:15 AM,AAL,38.5
218,20160128,12:00:15 AM,AAL,38.5
219,20160128,12:00:15 AM,AAL,38.5
220,20160128,12:00:15 AM,AAL,38.5
221,20160128,12:00:15 AM,AAL,38.5
222,20160128,12:00:15 AM,AAL,38.51
223,20160128,12:00:15 AM,AAL,38.5
224,20160128,12:00:15 AM,AAL,38.5
225,20160128,12:00:15 AM,AAL,38.5
226,20160128,12:00:15 AM,AAL,37.86
227,20160128,12:00:15 AM,AAL,37.86
228,20160128,12:00:15 AM,AAL,37.86
229,20160128,12:00:15 AM,AAL,37.86
230,20160128,12:00:15 AM,AAL,37.86
231,20160128,12:00:15 AM,AAL,37.87
232,20160128,12:00:15 AM,AAL,37.87
233,20160128,12:00:15 AM,AAL,37.87
234,20160128,12:00:15 AM,AAL,37.87
235,20160128,12:00:15 AM,AAL,38.51
236,20160128,12:00:15 AM,AAL,38.51
237,20160128,12:00:15 AM,AAL,38.51
238,20160128,12:00:15 AM,AAL,38.51
239,20160128,12:00:15 AM,AAL,38.51
240,20160128,12:00:15 AM,AAL,38.51
241,20160128,12:00:15 AM,AAL,38.51
242,20160128,12:00:15 AM,AAL,38.51
243,20160128,12:00:15 AM,AAL,38.51
244,20160128,12:00:15 AM,AAL,38.51
245,20160128,12:00:15 AM,AAL,38.51
246,20160128,12:00:15 AM,AAL,38.51
247,20160128,12:00:15 AM,AAL,38.51
248,20160128,12:00:15 AM,AAL,38.51
249,20160128,12:00:15 AM,AAL,38.51
250,20160128,12:00:15 AM,AAL,38
251,20160128,12:00:15 AM,AAL,38.08
252,20160128,12:00:15 AM,AAL,38.08
253,20160128,12:00:15 AM,AAL,38.08
254,20160128,12:00:15 AM,AAL,38.09
255,20160128,12:00:16 AM,AAL,38.42
256,20160128,12:00:16 AM,AAL,38.42
257,20160128,12:00:16 AM,AAL,38.42
258,20160128,12:00:16 AM,AAL,38.42
259,20160128,12:00:16 AM,AAL,38.42
260,20160128,12:00:16 AM,AAL,38.42
261,20160128,12:00:16 AM,AAL,38.42
262,20160128,12:00:16 AM,AAL,38.42
263,20160128,12:00:16 AM,AAL,38.42
264,20160128,12:00:16 AM,AAL,38.42
265,20160128,12:00:16 AM,AAL,38.42
266,20160128,12:00:16 AM,AAL,38.42
267,20160128,12:00:16 AM,AAL,38.43
268,20160128,12:00:16 AM,AAL,38.43
269,20160128,12:00:16 AM,AAL,38.43
270,20160128,12:00:16 AM,AAL,38.43
271,20160128,12:00:16 AM,AAL,38.43
272,20160128,12:00:16 AM,AAL,38.43
273,20160128,12:00:16 AM,AAL,38.43
274,20160128,12:00:16 AM,AAL,38.5
275,20160128,12:00:16 AM,AAL,38
276,20160128,12:00:16 AM,AAL,38.09
277,20160128,12:00:16 AM,AAL,38.09
278,20160128,12:00:16 AM,AAL,38.09
279,20160128,12:00:16 AM,AAL,38.09
280,20160128,12:00:16 AM,AAL,38.09
281,20160128,12:00:16 AM,AAL,38.09
282,20160128,12:00:16 AM,AAL,38.09
283,20160128,12:00:16 AM,AAL,38.09
284,20160128,12:00:16 AM,AAL,38.09
285,20160128,12:00:16 AM,AAL,38.09
286,20160128,12:00:16 AM,AAL,38.09
287,20160128,12:00:16 AM,AAL,38.09
288,20160128,12:00:16 AM,AAL,38.09
289,20160128,12:00:16 AM,AAL,38.09
290,20160128,12:00:16 AM,AAL,38.09
291,20160128,12:00:16 AM,AAL,38.08
292,20160128,12:00:16 AM,AAL,38.08
293,20160128,12:00:16 AM,AAL,38.09
294,20160128,12:00:16 AM,AAL,38.09
295,20160128,12:00:16 AM,AAL,38.08
296,20160128,12:00:16 AM,AAL,38.08
297,20160128,12:00:16 AM,AAL,38.08
298,20160128,12:00:16 AM,AAL,38.08
299,20160128,12:00:16 AM,AAL,38.08
300,20160128,12:00:16 AM,AAL,38.09
301,20160128,12:00:16 AM,AAL,38.09
302,20160128,12:00:17 AM,AAL,38.44
303,20160128,12:00:17 AM,AAL,38.44
304,20160128,12:00:17 AM,AAL,38.45
305,20160128,12:00:17 AM,AAL,38.45
306,20160128,12:00:17 AM,AAL,38.46
307,20160128,12:00:17 AM,AAL,38.46
308,20160128,12:00:17 AM,AAL,37.87
309,20160128,12:00:17 AM,AAL,37.88
310,20160128,12:00:17 AM,AAL,37.88
311,20160128,12:00:17 AM,AAL,37.88
312,20160128,12:00:17 AM,AAL,37.88
313,20160128,12:00:17 AM,AAL,37.99
314,20160128,12:00:17 AM,AAL,37.99
315,20160128,12:00:17 AM,AAL,37.99
316,20160128,12:00:17 AM,AAL,37.99
317,20160128,12:00:17 AM,AAL,38.09
318,20160128,12:00:17 AM,AAL,38.09
319,20160128,12:00:17 AM,AAL,38.09
320,20160128,12:00:17 AM,AAL,38.09
321,20160128,12:00:18 AM,AAL,38.47
322,20160128,12:00:18 AM,AAL,38.47
323,20160128,12:00:18 AM,AAL,38.47
324,20160128,12:00:18 AM,AAL,38.47
325,20160128,12:00:18 AM,AAL,38.47
326,20160128,12:00:18 AM,AAL,37.89
327,20160128,12:00:18 AM,AAL,37.89
328,20160128,12:00:18 AM,AAL,37.89
329,20160128,12:00:18 AM,AAL,37.89
330,20160128,12:00:18 AM,AAL,37.89
331,20160128,12:00:18 AM,AAL,37.89
332,20160128,12:00:18 AM,AAL,37.89
333,20160128,12:00:18 AM,AAL,37.89
334,20160128,12:00:19 AM,AAL,37.89
335,20160128,12:00:19 AM,AAL,37.88
336,20160128,12:00:19 AM,AAL,38.51
337,20160128,12:00:19 AM,AAL,38.51
338,20160128,12:00:19 AM,AAL,38.51
339,20160128,12:00:19 AM,AAL,38.51
340,20160128,12:00:19 AM,AAL,38.52
341,20160128,12:00:20 AM,AAL,38.48
342,20160128,12:00:20 AM,AAL,38.48
343,20160128,12:00:20 AM,AAL,38.48
344,20160128,12:00:20 AM,AAL,38.48
345,20160128,12:00:20 AM,AAL,38.48
346,20160128,12:00:20 AM,AAL,38.48
347,20160128,12:00:21 AM,AAL,38.49
348,20160128,12:00:21 AM,AAL,38.47
349,20160128,12:00:21 AM,AAL,38.47
350,20160128,12:00:21 AM,AAL,38.47
351,20160128,12:00:21 AM,AAL,38.47
352,20160128,12:00:21 AM,AAL,38.47
353,20160128,12:00:21 AM,AAL,37.87
354,20160128,12:00:21 AM,AAL,37.99
355,20160128,12:00:21 AM,AAL,37.99
356,20160128,12:00:21 AM,AAL,37.99
357,20160128,12:00:21 AM,AAL,37.99
358,20160128,12:00:21 AM,AAL,37.99
359,20160128,12:00:21 AM,AAL,37.99
360,20160128,12:00:21 AM,AAL,37.99
361,20160128,12:00:21 AM,AAL,37.99
362,20160128,12:00:21 AM,AAL,37.99
363,20160128,12:00:21 AM,AAL,37.99
364,20160128,12:00:21 AM,AAL,37.99
365,20160128,12:00:22 AM,AAL,38.47
366,20160128,12:00:22 AM,AAL,38.47
367,20160128,12:00:22 AM,AAL,38.47
368,20160128,12:00:22 AM,AAL,38.47
369,20160128,12:00:22 AM,AAL,38.46
370,20160128,12:00:22 AM,AAL,38.46
371,20160128,12:00:22 AM,AAL,38.46
372,20160128,12:00:22 AM,AAL,38.46
373,20160128,12:00:22 AM,AAL,38.46
374,20160128,12:00:22 AM,AAL,38.46
375,20160128,12:00:22 AM,AAL,38.46
376,20160128,12:00:22 AM,AAL,38.46
377,20160128,12:00:22 AM,AAL,38.46
378,20160128,12:00:22 AM,AAL,38.46
379,20160128,12:00:22 AM,AAL,38.46
380,20160128,12:00:22 AM,AAL,38.45
381,20160128,12:00:22 AM,AAL,38.45
382,20160128,12:00:22 AM,AAL,38.45
383,20160128,12:00:22 AM,AAL,38.45
384,20160128,12:00:22 AM,AAL,38.45
385,20160128,12:00:22 AM,AAL,38.45
386,20160128,12:00:22 AM,AAL,38.45
387,20160128,12:00:22 AM,AAL,38.45
388,20160128,12:00:22 AM,AAL,38.45
389,20160128,12:00:22 AM,AAL,38.45
390,20160128,12:00:22 AM,AAL,38.44
391,20160128,12:00:22 AM,AAL,38.45
392,20160128,12:00:22 AM,AAL,38.45
393,20160128,12:00:22 AM,AAL,38.45
394,20160128,12:00:22 AM,AAL,38.45
395,20160128,12:00:22 AM,AAL,37.86
396,20160128,12:00:22 AM,AAL,37.86
397,20160128,12:00:22 AM,AAL,37.86
398,20160128,12:00:22 AM,AAL,38.51
399,20160128,12:00:22 AM,AAL,37.99
400,20160128,12:00:22 AM,AAL,37.99
401,20160128,12:00:22 AM,AAL,37.99
402,20160128,12:00:22 AM,AAL,37.99
403,20160128,12:00:22 AM,AAL,37.99
404,20160128,12:00:22 AM,AAL,37.99
405,20160128,12:00:22 AM,AAL,37.99
406,20160128,12:00:22 AM,AAL,38.09
407,20160128,12:00:23 AM,AAL,38.48
408,20160128,12:00:23 AM,AAL,38.49
409,20160128,12:00:23 AM,AAL,38.44
410,20160128,12:00:23 AM,AAL,38.44
411,20160128,12:00:23 AM,AAL,38.44
412,20160128,12:00:23 AM,AAL,38.44
413,20160128,12:00:23 AM,AAL,38.44
414,20160128,12:00:23 AM,AAL,38.44
415,20160128,12:00:23 AM,AAL,38.44
416,20160128,12:00:23 AM,AAL,38.09
417,20160128,12:00:24 AM,AAL,38.44
418,20160128,12:00:24 AM,AAL,38.45
419,20160128,12:00:24 AM,AAL,38.45
420,20160128,12:00:24 AM,AAL,38.52
421,20160128,12:00:24 AM,AAL,38.52
422,20160128,12:00:24 AM,AAL,38.52
423,20160128,12:00:24 AM,AAL,38.52
424,20160128,12:00:24 AM,AAL,38.52
425,20160128,12:00:24 AM,AAL,38.53
426,20160128,12:00:24 AM,AAL,38.53
427,20160128,12:00:24 AM,AAL,38.53
428,20160128,12:00:24 AM,AAL,38.53
429,20160128,12:00:24 AM,AAL,38
430,20160128,12:00:24 AM,AAL,38
431,20160128,12:00:24 AM,AAL,38
432,20160128,12:00:25 AM,AAL,38.46
433,20160128,12:00:25 AM,AAL,38.09
434,20160128,12:00:26 AM,AAL,38.46
435,20160128,12:00:26 AM,AAL,38.46
436,20160128,12:00:26 AM,AAL,38.46
437,20160128,12:00:26 AM,AAL,37.87
438,20160128,12:00:26 AM,AAL,37.87
439,20160128,12:00:26 AM,AAL,37.87
440,20160128,12:00:26 AM,AAL,37.87
441,20160128,12:00:26 AM,AAL,37.87
442,20160128,12:00:26 AM,AAL,38.09
443,20160128,12:00:26 AM,AAL,38.09
444,20160128,12:00:26 AM,AAL,38.09
445,20160128,12:00:26 AM,AAL,38.09
446,20160128,12:00:26 AM,AAL,38.09
447,20160128,12:00:26 AM,AAL,38.09
448,20160128,12:00:26 AM,AAL,38.09
449,20160128,12:00:26 AM,AAL,38.09
450,20160128,12:00:26 AM,AAL,38.1
451,20160128,12:00:26 AM,AAL,38.1
452,20160128,12:00:26 AM,AAL,38.1
453,20160128,12:00:26 AM,AAL,38.1
454,20160128,12:00:26 AM,AAL,38.1
455,20160128,12:00:26 AM,AAL,38.1
456,20160128,12:00:27 AM,AAL,38.45
457,20160128,12:00:27 AM,AAL,38.45
458,20160128,12:00:27 AM,AAL,38.45
459,20160128,12:00:27 AM,AAL,38.45
460,20160128,12:00:27 AM,AAL,38.45
461,20160128,12:00:27 AM,AAL,38.45
462,20160128,12:00:27 AM,AAL,37.87
463,20160128,12:00:27 AM,AAL,38.1
464,20160128,12:00:27 AM,AAL,38.1
465,20160128,12:00:27 AM,AAL,38.1
466,20160128,12:00:28 AM,AAL,38.45
467,20160128,12:00:28 AM,AAL,38.45
468,20160128,12:00:28 AM,AAL,38.46
469,20160128,12:00:28 AM,AAL,38.46
470,20160128,12:00:28 AM,AAL,38.46
471,20160128,12:00:28 AM,AAL,38.46
472,20160128,12:00:28 AM,AAL,38.46
473,20160128,12:00:28 AM,AAL,38.46
474,20160128,12:00:28 AM,AAL,38.46
475,20160128,12:00:28 AM,AAL,38.46
476,20160128,12:00:28 AM,AAL,38.46
477,20160128,12:00:28 AM,AAL,38.45
478,20160128,12:00:28 AM,AAL,38.45
479,20160128,12:00:28 AM,AAL,38.45
480,20160128,12:00:28 AM,AAL,38.45
481,20160128,12:00:28 AM,AAL,38.45
482,20160128,12:00:28 AM,AAL,38.53
483,20160128,12:00:28 AM,AAL,38.53
484,20160128,12:00:28 AM,AAL,38.53
485,20160128,12:00:28 AM,AAL,38.53
486,20160128,12:00:28 AM,AAL,38.1
487,20160128,12:00:28 AM,AAL,38.1
488,20160128,12:00:28 AM,AAL,38.1
489,20160128,12:00:28 AM,AAL,38.1
490,20160128,12:00:28 AM,AAL,38.1
491,20160128,12:00:28 AM,AAL,38.1
492,20160128,12:00:28 AM,AAL,38.1
493,20160128,12:00:28 AM,AAL,38.11
494,20160128,12:00:28 AM,AAL,38.1
495,20160128,12:00:29 AM,AAL,38.45
496,20160128,12:00:29 AM,AAL,38.44
497,20160128,12:00:29 AM,AAL,38.44
498,20160128,12:00:29 AM,AAL,38.46
499,20160128,12:00:29 AM,AAL,38.53
500,20160128,12:00:29 AM,AAL,38.53
501,20160128,12:00:30 AM,AAL,38.53
502,20160128,12:00:30 AM,AAL,38.53
503,20160128,12:00:30 AM,AAL,38.53
504,20160128,12:00:30 AM,AAL,38.54
505,20160128,12:00:30 AM,AAL,38.53
506,20160128,12:00:30 AM,AAL,38.53
507,20160128,12:00:30 AM,AAL,38.53
508,20160128,12:00:30 AM,AAL,38.53
509,20160128,12:00:30 AM,AAL,38.53
510,20160128,12:00:30 AM,AAL,38.54
511,20160128,12:00:30 AM,AAL,38.53
512,20160128,12:00:30 AM,AAL,38.53
513,20160128,12:00:30 AM,AAL,38.54
514,20160128,12:00:30 AM,AAL,37.99
515,20160128,12:00:30 AM,AAL,37.99
516,20160128,12:00:30 AM,AAL,37.99
517,20160128,12:00:30 AM,AAL,37.99
518,20160128,12:00:30 AM,AAL,37.99
519,20160128,12:00:31 AM,AAL,38.46
520,20160128,12:00:32 AM,AAL,38.47
521,20160128,12:00:32 AM,AAL,38.47
522,20160128,12:00:33 AM,AAL,38
523,20160128,12:00:33 AM,AAL,38
524,20160128,12:00:33 AM,AAL,38
525,20160128,12:00:33 AM,AAL,38
526,20160128,12:00:33 AM,AAL,38
527,20160128,12:00:33 AM,AAL,38
528,20160128,12:00:33 AM,AAL,38
529,20160128,12:00:33 AM,AAL,38
530,20160128,12:00:33 AM,AAL,38
531,20160128,12:00:33 AM,AAL,38
532,20160128,12:00:33 AM,AAL,38
533,20160128,12:00:33 AM,AAL,38
534,20160128,12:00:33 AM,AAL,38
535,20160128,12:00:33 AM,AAL,38
536,20160128,12:00:33 AM,AAL,38
537,20160128,12:00:33 AM,AAL,38
538,20160128,12:00:33 AM,AAL,38
539,20160128,12:00:33 AM,AAL,38
540,20160128,12:00:33 AM,AAL,38
541,20160128,12:00:33 AM,AAL,38
542,20160128,12:00:33 AM,AAL,38
543,20160128,12:00:33 AM,AAL,38
544,20160128,12:00:33 AM,AAL,38
545,20160128,12:00:33 AM,AAL,38
546,20160128,12:00:33 AM,AAL,38
547,20160128,12:00:33 AM,AAL,38
548,20160128,12:00:33 AM,AAL,38
549,20160128,12:00:33 AM,AAL,38.1
550,20160128,12:00:33 AM,AAL,38.1
551,20160128,12:00:33 AM,AAL,38.1
552,20160128,12:00:33 AM,AAL,38.1
553,20160128,12:00:33 AM,AAL,38.1
554,20160128,12:00:33 AM,AAL,38.1
555,20160128,12:00:33 AM,AAL,38.1
556,20160128,12:00:33 AM,AAL,38.1
557,20160128,12:00:33 AM,AAL,38.1
558,20160128,12:00:33 AM,AAL,38.1
559,20160128,12:00:34 AM,AAL,37.86
560,20160128,12:00:34 AM,AAL,38.52
561,20160128,12:00:34 AM,AAL,38
562,20160128,12:00:34 AM,AAL,38
563,20160128,12:00:34 AM,AAL,38
564,20160128,12:00:34 AM,AAL,38
565,20160128,12:00:34 AM,AAL,38
566,20160128,12:00:34 AM,AAL,38
567,20160128,12:00:34 AM,AAL,38
568,20160128,12:00:34 AM,AAL,38
569,20160128,12:00:34 AM,AAL,38
570,20160128,12:00:34 AM,AAL,38
571,20160128,12:00:34 AM,AAL,38
572,20160128,12:00:34 AM,AAL,38
573,20160128,12:00:34 AM,AAL,38
574,20160128,12:00:34 AM,AAL,38
575,20160128,12:00:34 AM,AAL,38
576,20160128,12:00:34 AM,AAL,38
577,20160128,12:00:36 AM,AAL,38.43
578,20160128,12:00:36 AM,AAL,38.43
579,20160128,12:00:36 AM,AAL,37.86
580,20160128,12:00:36 AM,AAL,37.86
581,20160128,12:00:36 AM,AAL,37.86
582,20160128,12:00:36 AM,AAL,37.86
583,20160128,12:00:36 AM,AAL,38.1
584,20160128,12:00:36 AM,AAL,38.1
585,20160128,12:00:36 AM,AAL,38.1
586,20160128,12:00:37 AM,AAL,37.87
587,20160128,12:00:37 AM,AAL,38.52
588,20160128,12:00:37 AM,AAL,38.52
589,20160128,12:00:37 AM,AAL,38.52
590,20160128,12:00:37 AM,AAL,38.52
591,20160128,12:00:37 AM,AAL,38.52
592,20160128,12:00:37 AM,AAL,38.11
593,20160128,12:00:38 AM,AAL,37.86
594,20160128,12:00:38 AM,AAL,37.86
595,20160128,12:00:38 AM,AAL,37.86
596,20160128,12:00:40 AM,AAL,38.45
597,20160128,12:00:40 AM,AAL,38.45
598,20160128,12:00:40 AM,AAL,38.45
599,20160128,12:00:40 AM,AAL,38.45
600,20160128,12:00:40 AM,AAL,38.45
601,20160128,12:00:40 AM,AAL,38.45
602,20160128,12:00:41 AM,AAL,38
603,20160128,12:00:42 AM,AAL,38.45
604,20160128,12:00:42 AM,AAL,38.46
605,20160128,12:00:42 AM,AAL,37.99
606,20160128,12:00:42 AM,AAL,38.11
607,20160128,12:00:42 AM,AAL,38.11
608,20160128,12:00:42 AM,AAL,38.11
609,20160128,12:00:42 AM,AAL,38.11
610,20160128,12:00:42 AM,AAL,38.11
611,20160128,12:00:42 AM,AAL,38.11
